BIC,Container Size,In/Out Gate,Full / Empty,Container Status,Destination,Trucker ID,Pick-up Time
-1992492292,40,GateOut,Full,IMPORT,92679,,
1122617106,40,GateOut,Full,IMPORT,92583,,
100081526,20,GateOut,Full,IMPORT,92503,,
1972695270,40,GateOut,Full,IMPORT,91316,,
-2071575872,20,GateOut,Full,IMPORT,91117,,
-1376058043,40,GateOut,Full,IMPORT,92546,,
-178769602,40,GateOut,Full,IMPORT,92374,,
850570248,45,GateOut,Full,IMPORT,90054,,
-1781237746,40,GateOut,Full,IMPORT,92590,,
-564166908,20,GateOut,Full,IMPORT,91383,,
1996661184,40,GateOut,Full,IMPORT,90038,,
-675517844,40,GateOut,Full,IMPORT,92630,,
1827976656,40,GateOut,Full,IMPORT,90009,,
-1485683678,40,GateOut,Full,IMPORT,90018,,
337488200,20,GateOut,Full,IMPORT,90506,,
-1584261885,40,GateOut,Full,IMPORT,92323,,
763628860,40,GateOut,Full,IMPORT,90834,,
1153832310,40,GateOut,Full,IMPORT,92254,,
-1349189220,40,GateOut,Full,IMPORT,91733,,
-766701076,40,GateOut,Full,IMPORT,90210,,
1181016259,20,GateOut,Full,IMPORT,90713,,
-1735632044,40,GateOut,Full,IMPORT,92825,,
1779274748,40,GateOut,Full,IMPORT,92879,,
874920486,20,GateOut,Full,IMPORT,90086,,
1094462927,20,GateOut,Full,IMPORT,92258,,
1649589897,40,GateOut,Full,IMPORT,91357,,
1723647536,40,GateOut,Full,IMPORT,92808,,
-1227721809,40,GateOut,Full,IMPORT,92285,,
2100049807,40,GateOut,Full,IMPORT,91024,,
-1962639170,40,GateOut,Full,IMPORT,91310,,
-1586461364,40,GateOut,Full,IMPORT,92627,,
-1392568309,40,GateOut,Full,IMPORT,92616,,
1031072392,40,GateOut,Full,IMPORT,91320,,
2008064072,20,GateOut,Full,IMPORT,91383,,
-1248825855,45,GateOut,Full,IMPORT,92609,,
-91703508,45,GateOut,Full,IMPORT,91017,,
188655144,20,GateOut,Full,IMPORT,92376,,
904030510,40,GateOut,Full,IMPORT,90845,,
1141505280,40,GateOut,Full,IMPORT,91383,,
1648669133,40,GateOut,Full,IMPORT,93591,,
1837310770,40,GateOut,Full,IMPORT,92398,,
1516639982,40,GateOut,Full,IMPORT,90508,,
-1374170550,40,GateOut,Full,IMPORT,90051,,
316388057,40,GateOut,Full,IMPORT,91409,,
2040182780,20,GateOut,Full,IMPORT,91523,,
2141918597,40,GateOut,Full,IMPORT,90248,,
257513488,40,GateOut,Full,IMPORT,92210,,
-373537828,40,GateOut,Full,IMPORT,91402,,
-1109174293,40,GateOut,Full,IMPORT,91792,,
-752718964,40,GateOut,Full,IMPORT,92372,,
1262023370,40,GateOut,Full,IMPORT,90053,,
1761588409,40,GateOut,Full,IMPORT,90639,,
1994254124,40,GateOut,Full,IMPORT,92411,,
1047524660,20,GateOut,Full,IMPORT,92375,,
-440550039,40,GateOut,Full,IMPORT,92887,,
1703101253,40,GateOut,Full,IMPORT,90009,,
714653563,40,GateOut,Full,IMPORT,91371,,
967649894,40,GateOut,Full,IMPORT,91899,,
1600435764,20,GateOut,Full,IMPORT,91320,,
-1764948738,20,GateOut,Full,IMPORT,92899,,
-240024824,40,GateOut,Full,IMPORT,92572,,
-950829331,40,GateOut,Full,IMPORT,92346,,
1358497803,40,GateOut,Full,IMPORT,92401,,
-498951855,40,GateOut,Full,IMPORT,90805,,
1930236881,20,GateOut,Full,IMPORT,92301,,
-1474184084,40,GateOut,Full,IMPORT,92704,,
1481782819,40,GateOut,Full,IMPORT,90502,,
2085862809,20,GateOut,Full,IMPORT,90017,,
-766314932,40,GateOut,Full,IMPORT,91123,,
211796296,40,GateOut,Full,IMPORT,91115,,
-1067312273,20,GateOut,Full,IMPORT,90734,,
-1262475616,20,GateOut,Full,IMPORT,92230,,
-1255800714,40,GateOut,Full,IMPORT,92882,,
-80254252,20,GateOut,Full,IMPORT,92563,,
-2052339164,40,GateOut,Full,IMPORT,91771,,
1925393858,40,GateOut,Full,IMPORT,90202,,
648033470,40,GateOut,Full,IMPORT,92657,,
-332463900,45,GateOut,Full,IMPORT,90067,,
1038899037,40,GateOut,Full,IMPORT,91023,,
-10000199,40,GateOut,Full,IMPORT,90407,,
406354447,40,GateOut,Full,IMPORT,90720,,
1624703535,40,GateOut,Full,IMPORT,90201,,
-102895771,40,GateOut,Full,IMPORT,90038,,
1507696398,40,GateOut,Full,IMPORT,91016,,
-740894094,40,GateOut,Full,IMPORT,91126,,
-1627922327,45,GateOut,Full,IMPORT,90020,,
-1671680160,40,GateOut,Full,IMPORT,90309,,
-225545747,40,GateOut,Full,IMPORT,90003,,
406354447,40,GateOut,Full,IMPORT,90720,,
-1320015413,40,GateOut,Full,IMPORT,91214,,
-755901008,40,GateOut,Full,IMPORT,91770,,
1106136391,40,GateOut,Full,IMPORT,92572,,
-1684614649,40,GateOut,Full,IMPORT,92268,,
-1558888286,40,GateOut,Full,IMPORT,92280,,
-705389421,20,GateOut,Full,IMPORT,91316,,
-1891759660,20,GateOut,Full,IMPORT,92711,,
2040304376,40,GateOut,Full,IMPORT,91341,,
556866230,40,GateOut,Full,IMPORT,91769,,
434788856,40,GateOut,Full,IMPORT,92870,,
-1922222405,40,GateOut,Full,IMPORT,92414,,
-1996851075,40,GateOut,Full,IMPORT,92583,,
113193218,20,GateOut,Full,IMPORT,92201,,
1672603534,40,GateOut,Full,IMPORT,90047,,
-173661626,40,GateOut,Full,IMPORT,92337,,
1765173959,40,GateOut,Full,IMPORT,90013,,
-1084693932,20,GateOut,Full,IMPORT,91356,,
-2096239590,40,GateOut,Full,IMPORT,92539,,
-147528877,40,GateOut,Full,IMPORT,92653,,
1256148764,20,GateOut,Full,IMPORT,90006,,
887628939,40,GateOut,Full,IMPORT,91341,,
1402697267,40,GateOut,Full,IMPORT,92331,,
820094018,20,GateOut,Full,IMPORT,92536,,
1077773742,40,GateOut,Full,IMPORT,92312,,
-739115564,40,GateOut,Full,IMPORT,93030,,
13710227,20,GateOut,Full,IMPORT,92314,,
-1905490142,40,GateOut,Full,IMPORT,90084,,
-997545500,20,GateOut,Full,IMPORT,90303,,
1004424646,40,GateOut,Full,IMPORT,91319,,
-1514808298,40,GateOut,Full,IMPORT,91798,,
1650341333,40,GateOut,Full,IMPORT,91214,,
550956625,40,GateOut,Full,IMPORT,91385,,
-1854502535,40,GateOut,Full,IMPORT,90077,,
814160265,20,GateOut,Full,IMPORT,91188,,
1366988308,40,GateOut,Full,IMPORT,92864,,
-1457008885,40,GateOut,Full,IMPORT,92570,,
1717707143,40,GateOut,Full,IMPORT,91304,,
784173940,20,GateOut,Full,IMPORT,91603,,
-643421802,40,GateOut,Full,IMPORT,92595,,
-1278378654,45,GateOut,Full,IMPORT,91351,,
-1832586439,40,GateOut,Full,IMPORT,90302,,
1221320821,40,GateOut,Full,IMPORT,91702,,
-581334895,20,GateOut,Full,IMPORT,91208,,
-387873242,20,GateOut,Full,IMPORT,92592,,
1160256181,40,GateOut,Full,IMPORT,90065,,
1416138596,40,GateOut,Full,IMPORT,91188,,
-589451893,40,GateOut,Full,IMPORT,90247,,
823480415,45,GateOut,Full,IMPORT,91380,,
1086653606,20,GateOut,Full,IMPORT,91184,,
800687164,40,GateOut,Full,IMPORT,90650,,
1946506531,40,GateOut,Full,IMPORT,90083,,
1155199546,40,GateOut,Full,IMPORT,92256,,
-970587392,40,GateOut,Full,IMPORT,92883,,
-50701415,20,GateOut,Full,IMPORT,90746,,
-536682431,40,GateOut,Full,IMPORT,90230,,
-1687508826,40,GateOut,Full,IMPORT,92347,,
2043241372,40,GateOut,Full,IMPORT,93093,,
-1331847353,20,GateOut,Full,IMPORT,91793,,
1467250415,40,GateOut,Full,IMPORT,92413,,
-361516392,40,GateOut,Full,IMPORT,90805,,
1223418818,40,GateOut,Full,IMPORT,90744,,
250050536,40,GateOut,Full,IMPORT,92354,,
1214938475,45,GateOut,Full,IMPORT,91784,,
265779591,40,GateOut,Full,IMPORT,92703,,
-843088190,40,GateOut,Full,IMPORT,92650,,
293508886,20,GateOut,Full,IMPORT,92241,,
-1950998748,40,GateOut,Full,IMPORT,91328,,
-639930560,40,GateOut,Full,IMPORT,92702,,
1712963332,40,GateOut,Full,IMPORT,90091,,
-29076813,40,GateOut,Full,IMPORT,92582,,
-718578595,40,GateOut,Full,IMPORT,91331,,
-910347933,20,GateOut,Full,IMPORT,91358,,
1650468422,40,GateOut,Full,IMPORT,90848,,
-465041573,40,GateOut,Full,IMPORT,91386,,
-1306041437,40,GateOut,Full,IMPORT,90701,,
-1536836326,40,GateOut,Full,IMPORT,91016,,
1570104237,40,GateOut,Full,IMPORT,91749,,
1502150424,40,GateOut,Full,IMPORT,92584,,
-1024884793,40,GateOut,Full,IMPORT,92610,,
1795690304,40,GateOut,Full,IMPORT,91343,,
1831223253,20,GateOut,Full,IMPORT,91754,,
-2115196192,40,GateOut,Full,IMPORT,92804,,
1014389015,40,GateOut,Full,IMPORT,92327,,
1593274501,20,GateOut,Full,IMPORT,93042,,
-964181450,40,GateOut,Full,IMPORT,92320,,
1713362363,40,GateOut,Full,IMPORT,91353,,
641524935,20,GateOut,Full,IMPORT,92310,,
894812025,40,GateOut,Full,IMPORT,91340,,
237311689,20,GateOut,Full,IMPORT,90405,,
-1227247787,40,GateOut,Full,IMPORT,93015,,
-1257821967,40,GateOut,Full,IMPORT,90510,,
-281873309,40,GateOut,Full,IMPORT,92239,,
-1862122831,45,GateOut,Full,IMPORT,91778,,
-1908585493,40,GateOut,Full,IMPORT,90030,,
1857122468,45,GateOut,Full,IMPORT,90071,,
-411298767,20,GateOut,Full,IMPORT,92414,,
311397925,40,GateOut,Full,IMPORT,90278,,
-2112670260,40,GateOut,Full,IMPORT,90017,,
-974917179,40,GateOut,Full,IMPORT,90853,,
-831484158,40,GateOut,Full,IMPORT,93063,,
1570064386,40,GateOut,Full,IMPORT,93586,,
1456907938,20,GateOut,Full,IMPORT,92651,,
-1024800393,40,GateOut,Full,IMPORT,92418,,
52363911,40,GateOut,Full,IMPORT,92844,,
-788120677,40,GateOut,Full,IMPORT,92516,,
-517729745,40,GateOut,Full,IMPORT,90066,,
1247067911,40,GateOut,Full,IMPORT,92561,,
751009314,40,GateOut,Full,IMPORT,92557,,
-543422845,40,GateOut,Full,IMPORT,91001,,
-107126813,40,GateOut,Full,IMPORT,92809,,
-726314095,40,GateOut,Full,IMPORT,90746,,
1668086079,40,GateOut,Full,IMPORT,90313,,
1058362457,20,GateOut,Full,IMPORT,90716,,
-1215375982,40,GateOut,Full,IMPORT,91741,,
307797465,20,GateOut,Full,IMPORT,92625,,
979401350,40,GateOut,Full,IMPORT,92394,,
-41762173,40,GateOut,Full,IMPORT,92548,,
431838421,40,GateOut,Full,IMPORT,92812,,
1457328832,40,GateOut,Full,IMPORT,93016,,
-1421672434,40,GateOut,Full,IMPORT,92407,,
1267565085,40,GateOut,Full,IMPORT,92234,,
-1147680978,20,GateOut,Full,IMPORT,90844,,
1455624342,20,GateOut,Full,IMPORT,92703,,
375861465,20,GateOut,Full,IMPORT,90853,,
1477468438,40,GateOut,Full,IMPORT,91801,,
1828062641,40,GateOut,Full,IMPORT,90015,,
-1551686271,20,GateOut,Full,IMPORT,91352,,
-345977407,40,GateOut,Full,IMPORT,92675,,
-166581269,40,GateOut,Full,IMPORT,91367,,
1492694665,40,GateOut,Full,IMPORT,91003,,
-1515462178,20,GateOut,Full,IMPORT,92692,,
31991689,40,GateOut,Full,IMPORT,91042,,
1825300575,40,GateOut,Full,IMPORT,90059,,
-1410214827,40,GateOut,Full,IMPORT,91426,,
-1538958216,20,GateOut,Full,IMPORT,90810,,
-1233721836,40,GateOut,Full,IMPORT,91793,,
169223042,20,GateOut,Full,IMPORT,93004,,
986069493,20,GateOut,Full,IMPORT,90504,,
997870358,40,GateOut,Full,IMPORT,90899,,
-910350957,40,GateOut,Full,IMPORT,91367,,
2135105370,45,GateOut,Full,IMPORT,92570,,
96065602,40,GateOut,Full,IMPORT,92846,,
-1353772464,40,GateOut,Full,IMPORT,92346,,
130647738,40,GateOut,Full,IMPORT,92509,,
-647926709,40,GateOut,Full,IMPORT,93004,,
-872742867,40,GateOut,Full,IMPORT,92223,,
-1967007615,20,GateOut,Full,IMPORT,91207,,
-1145338796,40,GateOut,Full,IMPORT,92860,,
134023089,40,GateOut,Full,IMPORT,90631,,
1412046494,40,GateOut,Full,IMPORT,91608,,
686429163,40,GateOut,Full,IMPORT,91766,,
2118269305,40,GateOut,Full,IMPORT,93584,,
1085449119,45,GateOut,Full,IMPORT,91499,,
-1756678250,40,GateOut,Full,IMPORT,91788,,
128342989,40,GateOut,Full,IMPORT,90089,,
429299620,40,GateOut,Full,IMPORT,93591,,
-1083331587,40,GateOut,Full,IMPORT,90055,,
158499821,40,GateOut,Full,IMPORT,91046,,
448165071,40,GateOut,Full,IMPORT,93551,,
-447955422,20,GateOut,Full,IMPORT,92657,,
1170704852,20,GateOut,Full,IMPORT,92556,,
-12602183,40,GateOut,Full,IMPORT,91602,,
-73650127,40,GateOut,Full,IMPORT,90063,,
2122385739,45,GateOut,Full,IMPORT,91841,,
-1025179684,40,GateOut,Full,IMPORT,90057,,
1838690642,20,GateOut,Full,IMPORT,92881,,
-348086688,40,GateOut,Full,IMPORT,91322,,
-121554482,40,GateOut,Full,IMPORT,92869,,
1183740628,40,GateOut,Full,IMPORT,90015,,
898832589,40,GateOut,Full,IMPORT,92366,,
-1027500518,20,GateOut,Full,IMPORT,91364,,
354964650,40,GateOut,Full,IMPORT,92331,,
-1222479048,40,GateOut,Full,IMPORT,92868,,
-2039211059,40,GateOut,Full,IMPORT,92513,,
1613734065,40,GateOut,Full,IMPORT,92263,,
-103996624,20,GateOut,Full,IMPORT,92320,,
-1528316800,40,GateOut,Full,IMPORT,92712,,
-1491220643,40,GateOut,Full,IMPORT,91214,,
-1550448005,40,GateOut,Full,IMPORT,90815,,
1048340384,40,GateOut,Full,IMPORT,90006,,
71815970,20,GateOut,Full,IMPORT,92678,,
-1564529067,40,GateOut,Full,IMPORT,92653,,
-214180591,40,GateOut,Full,IMPORT,90029,,
-2095012502,40,GateOut,Full,IMPORT,92650,,
1649839487,40,GateOut,Full,IMPORT,90309,,
-1694698617,45,GateOut,Full,IMPORT,93020,,
831156641,40,GateOut,Full,IMPORT,90732,,
-1861333729,40,GateOut,Full,IMPORT,90714,,
-915397170,40,GateOut,Full,IMPORT,92620,,
1534666241,40,GateOut,Full,IMPORT,92570,,
-812417043,40,GateOut,Full,IMPORT,90038,,
-793302985,40,GateOut,Full,IMPORT,91748,,
-1211995667,40,GateOut,Full,IMPORT,92673,,
-1130414492,40,GateOut,Full,IMPORT,92663,,
-12624956,20,GateOut,Full,IMPORT,90711,,
1057476326,20,GateOut,Full,IMPORT,90014,,
-961645641,40,GateOut,Full,IMPORT,93036,,
-110467141,40,GateOut,Full,IMPORT,91184,,
1188452157,40,GateOut,Full,IMPORT,92618,,
2106750383,40,GateOut,Full,IMPORT,92625,,
-1118893667,20,GateOut,Full,IMPORT,91125,,
601035051,40,GateOut,Full,IMPORT,92553,,
-855466936,20,GateOut,Full,IMPORT,92571,,
485646326,40,GateOut,Full,IMPORT,90313,,
139146839,40,GateOut,Full,IMPORT,92268,,
1109344272,40,GateOut,Full,IMPORT,90049,,
-906861413,40,GateOut,Full,IMPORT,92676,,
-1699030528,40,GateOut,Full,IMPORT,92545,,
-1677431880,40,GateOut,Full,IMPORT,92264,,
-1914168775,40,GateOut,Full,IMPORT,92662,,
397257681,40,GateOut,Full,IMPORT,90831,,
1743638734,40,GateOut,Full,IMPORT,92832,,
-900354116,20,GateOut,Full,IMPORT,91708,,
-1603795051,40,GateOut,Full,IMPORT,92567,,
-2030837178,40,GateOut,Full,IMPORT,92253,,
1360610219,40,GateOut,Full,IMPORT,90015,,
1298298337,40,GateOut,Full,IMPORT,90804,,
-569895574,40,GateOut,Full,IMPORT,92562,,
-1411584171,40,GateOut,Full,IMPORT,92311,,
-1675313255,40,GateOut,Full,IMPORT,92305,,
1801206768,40,GateOut,Full,IMPORT,92599,,
-1003706167,20,GateOut,Full,IMPORT,90013,,
1029780132,20,GateOut,Full,IMPORT,93093,,
1905144586,40,GateOut,Full,IMPORT,91203,,
299343482,40,GateOut,Full,IMPORT,92801,,
-1309438609,40,GateOut,Full,IMPORT,93510,,
799485677,40,GateOut,Full,IMPORT,92856,,
-1736370356,40,GateOut,Full,IMPORT,92239,,
1396546650,20,GateOut,Full,IMPORT,92711,,
2051296859,20,GateOut,Full,IMPORT,92317,,
-202757088,40,GateOut,Full,IMPORT,91007,,
115042639,40,GateOut,Full,IMPORT,92885,,
2008784917,20,GateOut,Full,IMPORT,91413,,
-539891254,40,GateOut,Full,IMPORT,90652,,
1612132691,40,GateOut,Full,IMPORT,91226,,
-379157087,20,GateOut,Full,IMPORT,92554,,
1797207099,40,GateOut,Full,IMPORT,92706,,
632813932,45,GateOut,Full,IMPORT,90024,,
-2086542986,20,GateOut,Full,IMPORT,90056,,
-1946676925,40,GateOut,Full,IMPORT,92503,,
307690925,20,GateOut,Full,IMPORT,92320,,
1115469312,40,GateOut,Full,IMPORT,91761,,
2107616381,20,GateOut,Full,IMPORT,90061,,
657389179,20,GateOut,Full,IMPORT,91733,,
1667543152,40,GateOut,Full,IMPORT,92821,,
788182180,40,GateOut,Full,IMPORT,92850,,
-940298059,45,GateOut,Full,IMPORT,92607,,
-1359108832,40,GateOut,Full,IMPORT,91701,,
-190882965,40,GateOut,Full,IMPORT,92519,,
893351422,20,GateOut,Full,IMPORT,92386,,
-536127618,20,GateOut,Full,IMPORT,91706,,
1134047248,20,GateOut,Full,IMPORT,92596,,
1650933768,40,GateOut,Full,IMPORT,90711,,
352135911,40,GateOut,Full,IMPORT,92694,,
-853542549,20,GateOut,Full,IMPORT,92346,,
-611241317,40,GateOut,Full,IMPORT,90027,,
-1475838038,20,GateOut,Full,IMPORT,91328,,
-557000980,40,GateOut,Full,IMPORT,91309,,
361837984,40,GateOut,Full,IMPORT,91507,,
893893215,40,GateOut,Full,IMPORT,91789,,
-1474741149,40,GateOut,Full,IMPORT,92804,,
-763393250,40,GateOut,Full,IMPORT,92285,,
-1200482912,40,GateOut,Full,IMPORT,91767,,
-896074673,20,GateOut,Full,IMPORT,92359,,
-1343228486,40,GateOut,Full,IMPORT,92402,,
1609239974,40,GateOut,Full,IMPORT,91612,,
1187291874,20,GateOut,Full,IMPORT,90311,,
-1363524940,40,GateOut,Full,IMPORT,91802,,
-1965759385,40,GateOut,Full,IMPORT,90239,,
348250856,20,GateOut,Full,IMPORT,92883,,
-1396433584,20,GateOut,Full,IMPORT,91497,,
-1873130852,40,GateOut,Full,IMPORT,91386,,
-1414182910,20,GateOut,Full,IMPORT,91735,,
-2025522798,40,GateOut,Full,IMPORT,91126,,
-1577083852,45,GateOut,Full,IMPORT,91402,,
-2077340679,40,GateOut,Full,IMPORT,91302,,
1569508757,20,GateOut,Full,IMPORT,91316,,
2112712934,20,GateOut,Full,IMPORT,92338,,
-1659106079,40,GateOut,Full,IMPORT,90275,,
-1637050263,20,GateOut,Full,IMPORT,90254,,
1409875945,40,GateOut,Full,IMPORT,90059,,
-1934483780,45,GateOut,Full,IMPORT,90027,,
408428020,20,GateOut,Full,IMPORT,92679,,
486297586,40,GateOut,Full,IMPORT,92263,,
-483599449,20,GateOut,Full,IMPORT,92649,,
-1834932911,40,GateOut,Full,IMPORT,93584,,
-1599275887,20,GateOut,Full,IMPORT,90101,,
2109968469,20,GateOut,Full,IMPORT,90015,,
-968611244,40,GateOut,Full,IMPORT,90280,,
1138108898,40,GateOut,Full,IMPORT,93532,,
-1096377480,40,GateOut,Full,IMPORT,90716,,
751252972,40,GateOut,Full,IMPORT,91614,,
537627644,20,GateOut,Full,IMPORT,91616,,
926922818,40,GateOut,Full,IMPORT,92536,,
-887161242,45,GateOut,Full,IMPORT,93035,,
510342656,40,GateOut,Full,IMPORT,92263,,
76156287,40,GateOut,Full,IMPORT,92314,,
112015971,40,GateOut,Full,IMPORT,90054,,
-1414063304,40,GateOut,Full,IMPORT,93003,,
920741641,20,GateOut,Full,IMPORT,92256,,
2137767323,20,GateOut,Full,IMPORT,92571,,
387160736,40,GateOut,Full,IMPORT,91355,,
1754032814,40,GateOut,Full,IMPORT,92688,,
114226921,40,GateOut,Full,IMPORT,92553,,
-1038113592,20,GateOut,Full,IMPORT,91335,,
-2048042148,40,GateOut,Full,IMPORT,92393,,
-1574004921,40,GateOut,Full,IMPORT,90088,,
-1027136940,20,GateOut,Full,IMPORT,93009,,
1337461402,40,GateOut,Full,IMPORT,90650,,
1138731069,20,GateOut,Full,IMPORT,91610,,
-796681967,40,GateOut,Full,IMPORT,92572,,
1638010471,40,GateOut,Full,IMPORT,91797,,
-340698941,40,GateOut,Full,IMPORT,92316,,
874496726,20,GateOut,Full,IMPORT,91792,,
-1440511700,40,GateOut,Full,IMPORT,92627,,
1730397856,20,GateOut,Full,IMPORT,90058,,
379600532,20,GateOut,Full,IMPORT,91362,,
1630891764,40,GateOut,Full,IMPORT,91702,,
-154970696,40,GateOut,Full,IMPORT,92862,,
483335813,40,GateOut,Full,IMPORT,91012,,
-1263567668,40,GateOut,Full,IMPORT,90069,,
-885548095,20,GateOut,Full,IMPORT,91758,,
-1530467203,40,GateOut,Full,IMPORT,92619,,
1947709622,40,GateOut,Full,IMPORT,90022,,
-1935943002,40,GateOut,Full,IMPORT,90815,,
2014789825,40,GateOut,Full,IMPORT,91356,,
1700422698,20,GateOut,Full,IMPORT,90831,,
-1070467042,40,GateOut,Full,IMPORT,93035,,
425177190,40,GateOut,Full,IMPORT,92655,,
-166467675,45,GateOut,Full,IMPORT,90272,,
1552494681,40,GateOut,Full,IMPORT,92372,,
1931966362,40,GateOut,Full,IMPORT,91510,,
-1403463694,20,GateOut,Full,IMPORT,92514,,
1866024098,40,GateOut,Full,IMPORT,92336,,
-1087187248,20,GateOut,Full,IMPORT,92337,,
1100742520,40,GateOut,Full,IMPORT,91352,,
-1920116876,40,GateOut,Full,IMPORT,91205,,
999669765,20,GateOut,Full,IMPORT,90020,,
-568627464,40,GateOut,Full,IMPORT,91786,,
1233593073,40,GateOut,Full,IMPORT,90040,,
-1163364921,20,GateOut,Full,IMPORT,90005,,
318880489,40,GateOut,Full,IMPORT,90748,,
67925446,20,GateOut,Full,IMPORT,93586,,
-678900373,20,GateOut,Full,IMPORT,91182,,
1677047239,20,GateOut,Full,IMPORT,91797,,
-1591175271,40,GateOut,Full,IMPORT,92725,,
1238708687,40,GateOut,Full,IMPORT,92654,,
-1998848518,40,GateOut,Full,IMPORT,92823,,
1500699317,20,GateOut,Full,IMPORT,90848,,
-223309568,40,GateOut,Full,IMPORT,90306,,
-792234374,20,GateOut,Full,IMPORT,91734,,
-1769932625,20,GateOut,Full,IMPORT,90310,,
262852189,40,GateOut,Full,IMPORT,92675,,
-452609451,20,GateOut,Full,IMPORT,92230,,
-957440153,40,GateOut,Full,IMPORT,90089,,
848291842,20,GateOut,Full,IMPORT,90102,,
-1457301329,40,GateOut,Full,IMPORT,92247,,
941611043,40,GateOut,Full,IMPORT,91758,,
-1344449484,40,GateOut,Full,IMPORT,90312,,
-154073788,45,GateOut,Full,IMPORT,91107,,
1642601810,40,GateOut,Full,IMPORT,90070,,
89359580,45,GateOut,Full,IMPORT,90313,,
1510957150,40,GateOut,Full,IMPORT,90262,,
-1684918066,40,GateOut,Full,IMPORT,91203,,
1062375052,20,GateOut,Full,IMPORT,90312,,
1663356351,20,GateOut,Full,IMPORT,91504,,
-837854794,40,GateOut,Full,IMPORT,90071,,
-1132904348,45,GateOut,Full,IMPORT,92822,,
880772182,40,GateOut,Full,IMPORT,91785,,
1151625942,40,GateOut,Full,IMPORT,92335,,
-1074772123,20,GateOut,Full,IMPORT,91896,,
2110998045,40,GateOut,Full,IMPORT,91611,,
-1845129862,40,GateOut,Full,IMPORT,91744,,
1681834313,40,GateOut,Full,IMPORT,90078,,
-1013689909,40,GateOut,Full,IMPORT,91388,,
1123990374,40,GateOut,Full,IMPORT,93024,,
-113596032,20,GateOut,Full,IMPORT,90603,,
-1088913013,40,GateOut,Full,IMPORT,91104,,
1080258494,40,GateOut,Full,IMPORT,92659,,
-1887630081,40,GateOut,Full,IMPORT,92833,,
622001973,40,GateOut,Full,IMPORT,93551,,
-1533348828,20,GateOut,Full,IMPORT,91222,,
-2029438158,40,GateOut,Full,IMPORT,92562,,
682618591,40,GateOut,Full,IMPORT,91801,,
-1729759550,40,GateOut,Full,IMPORT,92395,,
1864709109,40,GateOut,Full,IMPORT,92678,,
-1726843175,40,GateOut,Full,IMPORT,90623,,
-1001013602,20,GateOut,Full,IMPORT,92842,,
1630736338,40,GateOut,Full,IMPORT,90265,,
-528247928,40,GateOut,Full,IMPORT,90266,,
-1296004722,40,GateOut,Full,IMPORT,91043,,
514105288,20,GateOut,Full,IMPORT,90398,,
-149154622,40,GateOut,Full,IMPORT,90052,,
-2127088235,40,GateOut,Full,IMPORT,91115,,
-2004267410,40,GateOut,Full,IMPORT,92327,,
746669585,40,GateOut,Full,IMPORT,93016,,
48897604,40,GateOut,Full,IMPORT,91024,,
1503433795,20,GateOut,Full,IMPORT,92280,,
2036694796,20,GateOut,Full,IMPORT,93020,,
1728947608,40,GateOut,Full,IMPORT,92656,,
-1665958776,40,GateOut,Full,IMPORT,92623,,
-829085811,40,GateOut,Full,IMPORT,90079,,
2143097098,40,GateOut,Full,IMPORT,92586,,
-1363377600,20,GateOut,Full,IMPORT,90272,,
553191511,20,GateOut,Full,IMPORT,90266,,
-1851701728,20,GateOut,Full,IMPORT,90038,,
651365451,40,GateOut,Full,IMPORT,90638,,
-266836511,40,GateOut,Full,IMPORT,90060,,
-1890786207,20,GateOut,Full,IMPORT,90606,,
350915559,20,GateOut,Full,IMPORT,92503,,
-367772305,45,GateOut,Full,IMPORT,92393,,
1956321457,40,GateOut,Full,IMPORT,90021,,
-355311687,40,GateOut,Full,IMPORT,92423,,
549345500,40,GateOut,Full,IMPORT,91508,,
871356581,40,GateOut,Full,IMPORT,90404,,
334981953,40,GateOut,Full,IMPORT,92341,,
-1798233798,40,GateOut,Full,IMPORT,92262,,
-854927224,20,GateOut,Full,IMPORT,90011,,
-1253642635,40,GateOut,Full,IMPORT,92693,,
-2138354718,40,GateOut,Full,IMPORT,92684,,
-1435205423,40,GateOut,Full,IMPORT,91408,,
1254997843,40,GateOut,Full,IMPORT,92276,,
