Subject,Start date,Start time,Container Size,In/Out Gate,Full / Empty,Container Status,Origin,Slot
-1995174101,7/17/2017,01:00:00 PM,20,GateIn,Empty,EXPORT,92626,Slot53
1757918328,7/17/2017,01:00:00 PM,40,GateIn,Empty,EXPORT,92536,Slot53
1874799543,7/17/2017,01:00:00 PM,40,GateIn,Full,EXPORT,92652,Slot53
-1089314192,7/17/2017,01:00:00 PM,40,GateIn,Empty,EXPORT,93544,Slot53
786805255,7/17/2017,01:00:00 PM,40,GateIn,Full,EXPORT,92352,Slot53
-351648064,7/17/2017,01:00:00 PM,40,GateIn,Empty,EXPORT,92799,Slot53
2127140416,7/17/2017,01:00:00 PM,40,GateIn,Empty,EXPORT,91798,Slot53
-1767020135,7/17/2017,01:00:00 PM,40,GateIn,Full,EXPORT,91003,Slot53
966823717,7/17/2017,01:00:00 PM,40,GateIn,Empty,EXPORT,90023,Slot53
-1462037172,7/17/2017,01:00:00 PM,40,GateIn,Empty,EXPORT,92549,Slot53
1612652019,7/17/2017,01:00:00 PM,40,GateIn,Empty,EXPORT,90087,Slot53
-1057462955,7/17/2017,01:00:00 PM,40,GateIn,Empty,EXPORT,92412,Slot53
548646291,7/17/2017,01:00:00 PM,40,GateIn,Empty,EXPORT,92843,Slot53
1108896773,7/17/2017,01:00:00 PM,20,GateIn,Empty,EXPORT,90103,Slot53
-1071776349,7/17/2017,01:00:00 PM,20,GateIn,Full,EXPORT,92606,Slot53
1789811166,7/17/2017,01:00:00 PM,40,GateIn,Full,EXPORT,91115,Slot53
-590155789,7/17/2017,01:00:00 PM,40,GateIn,Empty,EXPORT,91030,Slot53
-761185314,7/17/2017,01:00:00 PM,40,GateIn,Full,EXPORT,92844,Slot53
421420592,7/17/2017,01:00:00 PM,20,GateIn,Empty,EXPORT,91383,Slot53
-798321863,7/17/2017,01:00:00 PM,40,GateIn,Empty,EXPORT,90630,Slot53
-1606194594,7/17/2017,01:00:00 PM,20,GateIn,Empty,EXPORT,91747,Slot53
-7480612,7/17/2017,01:00:00 PM,40,GateIn,Empty,EXPORT,92690,Slot53
1609675799,7/17/2017,01:00:00 PM,40,GateIn,Empty,EXPORT,90079,Slot53
-1982463879,7/17/2017,01:00:00 PM,40,GateIn,Full,EXPORT,90409,Slot53
-610564417,7/17/2017,01:00:00 PM,40,GateIn,Empty,EXPORT,90840,Slot53
1920688469,7/17/2017,01:00:00 PM,40,GateIn,Empty,EXPORT,91376,Slot53
-1663818530,7/17/2017,01:00:00 PM,40,GateIn,Empty,EXPORT,91482,Slot53
-1902612673,7/17/2017,01:00:00 PM,40,GateIn,Full,EXPORT,90020,Slot53
-1416504374,7/17/2017,01:00:00 PM,20,GateIn,Empty,EXPORT,92587,Slot53
1240403268,7/17/2017,01:00:00 PM,20,GateIn,Empty,EXPORT,90220,Slot53
-1271406239,7/17/2017,01:00:00 PM,20,GateIn,Empty,EXPORT,91365,Slot53
-68416850,7/17/2017,01:00:00 PM,40,GateIn,Empty,EXPORT,91010,Slot53
534149360,7/17/2017,01:00:00 PM,40,GateIn,Empty,EXPORT,92509,Slot53
-968299110,7/17/2017,01:00:00 PM,40,GateIn,Full,EXPORT,92332,Slot53
-888956920,7/17/2017,01:00:00 PM,40,GateIn,Empty,EXPORT,91744,Slot53
-1875909176,7/17/2017,01:00:00 PM,40,GateIn,Empty,EXPORT,90805,Slot53
1092683320,7/17/2017,01:00:00 PM,40,GateIn,Empty,EXPORT,91191,Slot53
892462374,7/17/2017,01:00:00 PM,40,GateIn,Empty,EXPORT,92331,Slot53
1300099939,7/17/2017,01:00:00 PM,40,GateIn,Empty,EXPORT,92516,Slot53
-917662159,7/17/2017,01:00:00 PM,40,GateIn,Empty,EXPORT,91616,Slot53
557945467,7/17/2017,01:00:00 PM,20,GateIn,Empty,EXPORT,90746,Slot53
1731171275,7/17/2017,01:00:00 PM,40,GateIn,Empty,EXPORT,90264,Slot53
1859278490,7/17/2017,01:00:00 PM,40,GateIn,Full,EXPORT,92657,Slot53
-1620919083,7/17/2017,01:00:00 PM,40,GateIn,Full,EXPORT,92865,Slot53
-439288260,7/17/2017,01:00:00 PM,20,GateIn,Empty,EXPORT,93022,Slot53
1617922440,7/17/2017,01:00:00 PM,40,GateIn,Empty,EXPORT,93031,Slot53
581610952,7/17/2017,01:00:00 PM,20,GateIn,Empty,EXPORT,90749,Slot53
843926575,7/17/2017,01:00:00 PM,40,GateIn,Empty,EXPORT,92341,Slot53
-1982159120,7/17/2017,01:00:00 PM,40,GateIn,Empty,EXPORT,90713,Slot53
-1928312766,7/17/2017,01:00:00 PM,40,GateIn,Empty,EXPORT,90650,Slot53
-1096376100,7/17/2017,01:00:00 PM,40,GateIn,Empty,EXPORT,90731,Slot53
-1571518139,7/17/2017,01:00:00 PM,45,GateIn,Empty,EXPORT,91740,Slot53
-360089310,7/17/2017,01:00:00 PM,40,GateIn,Empty,EXPORT,91126,Slot53
-1786693444,7/17/2017,01:00:00 PM,40,GateIn,Empty,EXPORT,92698,Slot53
1047509303,7/17/2017,01:00:00 PM,40,GateIn,Empty,EXPORT,92332,Slot53
-1748124082,7/17/2017,01:00:00 PM,40,GateIn,Full,EXPORT,92378,Slot53
-329091957,7/17/2017,01:00:00 PM,45,GateIn,Empty,EXPORT,91413,Slot53
1662856856,7/17/2017,01:00:00 PM,20,GateIn,Empty,EXPORT,92359,Slot53
1574222895,7/17/2017,01:00:00 PM,40,GateIn,Full,EXPORT,93060,Slot53
365908834,7/17/2017,01:00:00 PM,40,GateIn,Full,EXPORT,90712,Slot53
-1960791133,7/17/2017,01:00:00 PM,40,GateIn,Empty,EXPORT,90024,Slot53
732232393,7/17/2017,01:00:00 PM,40,GateIn,Empty,EXPORT,93590,Slot53
653706558,7/17/2017,01:00:00 PM,20,GateIn,Empty,EXPORT,92393,Slot53
163740648,7/17/2017,01:00:00 PM,40,GateIn,Full,EXPORT,90042,Slot53
568012278,7/17/2017,01:00:00 PM,40,GateIn,Full,EXPORT,92323,Slot53
658997682,7/17/2017,01:00:00 PM,20,GateIn,Empty,EXPORT,90025,Slot53
1496750931,7/17/2017,01:00:00 PM,40,GateIn,Empty,EXPORT,90291,Slot53
1079111436,7/17/2017,01:00:00 PM,40,GateIn,Empty,EXPORT,93016,Slot53
2138953406,7/17/2017,01:00:00 PM,40,GateIn,Empty,EXPORT,91436,Slot53
-755999846,7/17/2017,01:00:00 PM,45,GateIn,Empty,EXPORT,91206,Slot53
-95231653,7/17/2017,01:00:00 PM,40,GateIn,Empty,EXPORT,90397,Slot53
375781719,7/17/2017,01:00:00 PM,40,GateIn,Empty,EXPORT,90041,Slot53
-1363112152,7/17/2017,01:00:00 PM,40,GateIn,Empty,EXPORT,91001,Slot53
91003641,7/17/2017,01:00:00 PM,40,GateIn,Empty,EXPORT,91747,Slot53
511088333,7/17/2017,01:00:00 PM,20,GateIn,Empty,EXPORT,90230,Slot53
88242709,7/17/2017,01:00:00 PM,40,GateIn,Full,EXPORT,90310,Slot53
825133919,7/17/2017,01:00:00 PM,40,GateIn,Full,EXPORT,92869,Slot53
1208654791,7/17/2017,01:00:00 PM,40,GateIn,Full,EXPORT,90248,Slot53
1292984063,7/17/2017,01:00:00 PM,40,GateIn,Empty,EXPORT,90505,Slot53
-2110252368,7/17/2017,01:00:00 PM,40,GateIn,Empty,EXPORT,90061,Slot53
810895898,7/17/2017,01:00:00 PM,20,GateIn,Empty,EXPORT,91523,Slot53
-161436938,7/17/2017,01:00:00 PM,40,GateIn,Empty,EXPORT,92880,Slot53
-2020578087,7/17/2017,01:00:00 PM,40,GateIn,Empty,EXPORT,92363,Slot53
-1405608872,7/17/2017,01:00:00 PM,40,GateIn,Empty,EXPORT,91394,Slot53
1096780722,7/17/2017,01:00:00 PM,45,GateIn,Empty,EXPORT,92637,Slot53
1954094747,7/17/2017,01:00:00 PM,20,GateIn,Empty,EXPORT,91731,Slot53
-1356555921,7/17/2017,01:00:00 PM,20,GateIn,Full,EXPORT,91706,Slot53
2000466163,7/17/2017,01:00:00 PM,40,GateIn,Full,EXPORT,92688,Slot53
894498878,7/17/2017,01:00:00 PM,20,GateIn,Full,EXPORT,91206,Slot53
247431972,7/17/2017,01:00:00 PM,40,GateIn,Empty,EXPORT,90064,Slot53
1727989324,7/17/2017,01:00:00 PM,40,GateIn,Empty,EXPORT,90661,Slot53
-1501538357,7/17/2017,01:00:00 PM,40,GateIn,Empty,EXPORT,91841,Slot53
-561466016,7/17/2017,01:00:00 PM,40,GateIn,Empty,EXPORT,92887,Slot53
1957078606,7/17/2017,01:00:00 PM,40,GateIn,Full,EXPORT,91702,Slot53
-1497875361,7/17/2017,01:00:00 PM,40,GateIn,Empty,EXPORT,91792,Slot53
1031754326,7/17/2017,01:00:00 PM,40,GateIn,Empty,EXPORT,91775,Slot53
-1178853407,7/17/2017,01:00:00 PM,40,GateIn,Empty,EXPORT,90082,Slot53
121383352,7/17/2017,01:00:00 PM,40,GateIn,Empty,EXPORT,92418,Slot53
1577198291,7/17/2017,01:00:00 PM,40,GateIn,Empty,EXPORT,92513,Slot53
445122493,7/17/2017,01:00:00 PM,40,GateIn,Empty,EXPORT,91225,Slot53
-65930055,7/17/2017,01:00:00 PM,20,GateIn,Empty,EXPORT,92552,Slot53
749232404,7/17/2017,01:00:00 PM,20,GateIn,Full,EXPORT,92652,Slot53
1040837648,7/17/2017,01:00:00 PM,40,GateIn,Empty,EXPORT,91385,Slot53
1969363051,7/17/2017,01:00:00 PM,40,GateIn,Empty,EXPORT,92372,Slot53
-1937553897,7/17/2017,01:00:00 PM,40,GateIn,Empty,EXPORT,91601,Slot53
-1680384131,7/17/2017,01:00:00 PM,20,GateIn,Empty,EXPORT,93032,Slot53
-1470569054,7/17/2017,01:00:00 PM,20,GateIn,Empty,EXPORT,92728,Slot53
-1580305220,7/17/2017,01:00:00 PM,40,GateIn,Full,EXPORT,91304,Slot53
-1768392871,7/17/2017,01:00:00 PM,40,GateIn,Full,EXPORT,90254,Slot53
964881914,7/17/2017,01:00:00 PM,45,GateIn,Empty,EXPORT,91340,Slot53
-1919843648,7/17/2017,01:15:00 PM,40,GateIn,Full,EXPORT,91324,Slot54
-1918456644,7/17/2017,01:15:00 PM,40,GateIn,Empty,EXPORT,90040,Slot54
-2126481338,7/17/2017,01:15:00 PM,40,GateIn,Empty,EXPORT,92394,Slot54
1754420729,7/17/2017,01:15:00 PM,40,GateIn,Empty,EXPORT,92545,Slot54
2026031877,7/17/2017,01:15:00 PM,45,GateIn,Full,EXPORT,91356,Slot54
-469059430,7/17/2017,01:15:00 PM,40,GateIn,Empty,EXPORT,93591,Slot54
1770510081,7/17/2017,01:15:00 PM,40,GateIn,Empty,EXPORT,91735,Slot54
2006509991,7/17/2017,01:15:00 PM,40,GateIn,Empty,EXPORT,92377,Slot54
1256572357,7/17/2017,01:15:00 PM,20,GateIn,Empty,EXPORT,91131,Slot54
1324505649,7/17/2017,01:15:00 PM,40,GateIn,Empty,EXPORT,92423,Slot54
730426399,7/17/2017,01:15:00 PM,20,GateIn,Full,EXPORT,91343,Slot54
1964677336,7/17/2017,01:15:00 PM,40,GateIn,Empty,EXPORT,92885,Slot54
1331101347,7/17/2017,01:15:00 PM,40,GateIn,Empty,EXPORT,92561,Slot54
110198491,7/17/2017,01:15:00 PM,40,GateIn,Empty,EXPORT,92395,Slot54
-848963713,7/17/2017,01:15:00 PM,40,GateIn,Full,EXPORT,91208,Slot54
1062032312,7/17/2017,01:15:00 PM,40,GateIn,Empty,EXPORT,91722,Slot54
-115065889,7/17/2017,01:15:00 PM,40,GateIn,Empty,EXPORT,91762,Slot54
307715721,7/17/2017,01:15:00 PM,45,GateIn,Empty,EXPORT,92392,Slot54
1156857763,7/17/2017,01:15:00 PM,40,GateIn,Empty,EXPORT,92702,Slot54
162470349,7/17/2017,01:15:00 PM,40,GateIn,Empty,EXPORT,91741,Slot54
716415685,7/17/2017,01:15:00 PM,40,GateIn,Empty,EXPORT,90397,Slot54
1464787059,7/17/2017,01:15:00 PM,40,GateIn,Empty,EXPORT,92225,Slot54
1729334712,7/17/2017,01:15:00 PM,40,GateIn,Empty,EXPORT,92837,Slot54
-248943058,7/17/2017,01:15:00 PM,40,GateIn,Full,EXPORT,92840,Slot54
1753120146,7/17/2017,01:15:00 PM,45,GateIn,Empty,EXPORT,92267,Slot54
1023708794,7/17/2017,01:15:00 PM,40,GateIn,Empty,EXPORT,92870,Slot54
1928305935,7/17/2017,01:15:00 PM,40,GateIn,Empty,EXPORT,92201,Slot54
2119028678,7/17/2017,01:15:00 PM,40,GateIn,Empty,EXPORT,90404,Slot54
541208386,7/17/2017,01:15:00 PM,40,GateIn,Empty,EXPORT,90073,Slot54
1673439008,7/17/2017,01:15:00 PM,40,GateIn,Empty,EXPORT,90296,Slot54
377868336,7/17/2017,01:15:00 PM,40,GateIn,Full,EXPORT,92337,Slot54
2093841146,7/17/2017,01:15:00 PM,40,GateIn,Empty,EXPORT,92391,Slot54
1839777322,7/17/2017,01:15:00 PM,40,GateIn,Empty,EXPORT,91344,Slot54
655534496,7/17/2017,01:15:00 PM,20,GateIn,Full,EXPORT,91755,Slot54
-63814445,7/17/2017,01:15:00 PM,40,GateIn,Empty,EXPORT,90264,Slot54
-1276534351,7/17/2017,01:15:00 PM,40,GateIn,Empty,EXPORT,91750,Slot54
1531575536,7/17/2017,01:15:00 PM,20,GateIn,Full,EXPORT,91526,Slot54
416355229,7/17/2017,01:15:00 PM,40,GateIn,Full,EXPORT,91346,Slot54
586090882,7/17/2017,01:15:00 PM,40,GateIn,Empty,EXPORT,92702,Slot54
-187100054,7/17/2017,01:15:00 PM,40,GateIn,Empty,EXPORT,93035,Slot54
-275610145,7/17/2017,01:15:00 PM,20,GateIn,Empty,EXPORT,90822,Slot54
906681117,7/17/2017,01:15:00 PM,40,GateIn,Empty,EXPORT,90853,Slot54
-417024397,7/17/2017,01:15:00 PM,40,GateIn,Empty,EXPORT,92556,Slot54
1541136739,7/17/2017,01:15:00 PM,40,GateIn,Full,EXPORT,91337,Slot54
-1874037483,7/17/2017,01:15:00 PM,45,GateIn,Empty,EXPORT,92691,Slot54
-79165424,7/17/2017,01:15:00 PM,40,GateIn,Empty,EXPORT,91102,Slot54
1874897585,7/17/2017,01:15:00 PM,45,GateIn,Empty,EXPORT,92225,Slot54
1067884509,7/17/2017,01:15:00 PM,40,GateIn,Empty,EXPORT,91504,Slot54
270504090,7/17/2017,01:15:00 PM,20,GateIn,Empty,EXPORT,91744,Slot54
422891697,7/17/2017,01:15:00 PM,20,GateIn,Empty,EXPORT,90292,Slot54
1439820116,7/17/2017,01:15:00 PM,40,GateIn,Empty,EXPORT,90743,Slot54
-2013050901,7/17/2017,01:15:00 PM,40,GateIn,Empty,EXPORT,90245,Slot54
-12651204,7/17/2017,01:15:00 PM,20,GateIn,Empty,EXPORT,90734,Slot54
279377809,7/17/2017,01:15:00 PM,40,GateIn,Empty,EXPORT,90224,Slot54
-271951459,7/17/2017,01:15:00 PM,40,GateIn,Empty,EXPORT,92660,Slot54
-1550325114,7/17/2017,01:15:00 PM,40,GateIn,Empty,EXPORT,91606,Slot54
-2048121372,7/17/2017,01:15:00 PM,40,GateIn,Empty,EXPORT,90637,Slot54
-580185136,7/17/2017,01:15:00 PM,40,GateIn,Empty,EXPORT,90501,Slot54
507496141,7/17/2017,01:15:00 PM,20,GateIn,Empty,EXPORT,93535,Slot54
-1853507439,7/17/2017,01:15:00 PM,45,GateIn,Full,EXPORT,91723,Slot54
-433030973,7/17/2017,01:15:00 PM,40,GateIn,Full,EXPORT,92403,Slot54
637269170,7/17/2017,01:15:00 PM,40,GateIn,Full,EXPORT,92225,Slot54
306550792,7/17/2017,01:15:00 PM,40,GateIn,Full,EXPORT,90020,Slot54
-1549761269,7/17/2017,01:15:00 PM,20,GateIn,Empty,EXPORT,91329,Slot54
358073542,7/17/2017,01:15:00 PM,40,GateIn,Empty,EXPORT,92284,Slot54
1685421642,7/17/2017,01:15:00 PM,40,GateIn,Full,EXPORT,90038,Slot54
-994189368,7/17/2017,01:15:00 PM,40,GateIn,Empty,EXPORT,90213,Slot54
-950152717,7/17/2017,01:15:00 PM,20,GateIn,Empty,EXPORT,92563,Slot54
1448568550,7/17/2017,01:15:00 PM,20,GateIn,Empty,EXPORT,90623,Slot54
-86745534,7/17/2017,01:15:00 PM,20,GateIn,Empty,EXPORT,90704,Slot54
-1623953070,7/17/2017,01:15:00 PM,20,GateIn,Empty,EXPORT,90624,Slot54
1287218362,7/17/2017,01:15:00 PM,40,GateIn,Empty,EXPORT,90232,Slot54
-7677849,7/17/2017,01:15:00 PM,20,GateIn,Empty,EXPORT,92663,Slot54
-1316923110,7/17/2017,01:15:00 PM,20,GateIn,Empty,EXPORT,92662,Slot54
2060627200,7/17/2017,01:15:00 PM,40,GateIn,Full,EXPORT,90801,Slot54
-1344522944,7/17/2017,01:15:00 PM,40,GateIn,Full,EXPORT,92615,Slot54
-4806125,7/17/2017,01:15:00 PM,40,GateIn,Full,EXPORT,90630,Slot54
1645284306,7/17/2017,01:15:00 PM,40,GateIn,Empty,EXPORT,92650,Slot54
1154033490,7/17/2017,01:15:00 PM,40,GateIn,Empty,EXPORT,92809,Slot54
1997210309,7/17/2017,01:15:00 PM,40,GateIn,Empty,EXPORT,91010,Slot54
-1848003078,7/17/2017,01:15:00 PM,45,GateIn,Full,EXPORT,91413,Slot54
1039801666,7/17/2017,01:15:00 PM,40,GateIn,Empty,EXPORT,90030,Slot54
-336570320,7/17/2017,01:15:00 PM,40,GateIn,Empty,EXPORT,90833,Slot54
-464535647,7/17/2017,01:15:00 PM,40,GateIn,Empty,EXPORT,90015,Slot54
1628445681,7/17/2017,01:15:00 PM,40,GateIn,Empty,EXPORT,92709,Slot54
192522392,7/17/2017,01:15:00 PM,40,GateIn,Empty,EXPORT,91021,Slot54
-1944124562,7/17/2017,01:15:00 PM,40,GateIn,Empty,EXPORT,93043,Slot54
-1149867305,7/17/2017,01:15:00 PM,40,GateIn,Full,EXPORT,92662,Slot54
1842465854,7/17/2017,01:15:00 PM,40,GateIn,Full,EXPORT,92602,Slot54
-1785191224,7/17/2017,01:15:00 PM,40,GateIn,Full,EXPORT,90003,Slot54
607422753,7/17/2017,01:15:00 PM,45,GateIn,Full,EXPORT,90623,Slot54
-508605599,7/17/2017,01:15:00 PM,40,GateIn,Empty,EXPORT,90311,Slot54
-869745699,7/17/2017,01:15:00 PM,40,GateIn,Full,EXPORT,90045,Slot54
1503820414,7/17/2017,01:15:00 PM,40,GateIn,Empty,EXPORT,90254,Slot54
-789425970,7/17/2017,01:15:00 PM,20,GateIn,Empty,EXPORT,90813,Slot54
602488771,7/17/2017,01:15:00 PM,20,GateIn,Empty,EXPORT,92583,Slot54
1030630506,7/17/2017,01:15:00 PM,40,GateIn,Empty,EXPORT,91771,Slot54
1711519508,7/17/2017,01:15:00 PM,40,GateIn,Empty,EXPORT,91506,Slot54
-1947090262,7/17/2017,01:15:00 PM,40,GateIn,Empty,EXPORT,91759,Slot54
1016671890,7/17/2017,01:15:00 PM,40,GateIn,Empty,EXPORT,91408,Slot54
-1538754442,7/17/2017,01:15:00 PM,20,GateIn,Empty,EXPORT,90810,Slot54
-2000520987,7/17/2017,01:15:00 PM,40,GateIn,Empty,EXPORT,91709,Slot54
1344064548,7/17/2017,01:15:00 PM,40,GateIn,Empty,EXPORT,91118,Slot54
1771012594,7/17/2017,01:15:00 PM,40,GateIn,Empty,EXPORT,91356,Slot54
1140678230,7/17/2017,01:15:00 PM,40,GateIn,Empty,EXPORT,92629,Slot54
1864747939,7/17/2017,01:15:00 PM,45,GateIn,Full,EXPORT,90202,Slot54
-2120011794,7/17/2017,01:15:00 PM,20,GateIn,Empty,EXPORT,91322,Slot54
-1780064247,7/17/2017,01:15:00 PM,40,GateIn,Empty,EXPORT,90630,Slot54
943203416,7/17/2017,01:15:00 PM,40,GateIn,Empty,EXPORT,90223,Slot54
-1669958082,7/17/2017,01:15:00 PM,40,GateIn,Empty,EXPORT,90080,Slot54
418615198,7/17/2017,01:15:00 PM,40,GateIn,Empty,EXPORT,92392,Slot54
-245158424,7/17/2017,01:15:00 PM,40,GateIn,Empty,EXPORT,90747,Slot54
452113390,7/17/2017,01:15:00 PM,40,GateIn,Full,EXPORT,90230,Slot54
-1425961837,7/17/2017,01:15:00 PM,40,GateIn,Empty,EXPORT,92805,Slot54
462389255,7/17/2017,01:15:00 PM,40,GateIn,Full,EXPORT,92861,Slot54
1663274080,7/17/2017,01:15:00 PM,40,GateIn,Full,EXPORT,92234,Slot54
-1887772738,7/17/2017,01:15:00 PM,20,GateIn,Full,EXPORT,92832,Slot54
1667401205,7/17/2017,01:15:00 PM,20,GateIn,Empty,EXPORT,90003,Slot54
593714610,7/17/2017,01:15:00 PM,20,GateIn,Empty,EXPORT,91401,Slot54
-293685249,7/17/2017,01:15:00 PM,40,GateIn,Empty,EXPORT,90240,Slot54
1236742,7/17/2017,01:15:00 PM,20,GateIn,Empty,EXPORT,92556,Slot54
-780410239,7/17/2017,01:15:00 PM,40,GateIn,Empty,EXPORT,91201,Slot54
12404206,7/17/2017,01:15:00 PM,40,GateIn,Empty,EXPORT,90189,Slot54
-424204772,7/17/2017,01:15:00 PM,20,GateIn,Empty,EXPORT,92544,Slot54
-1669796418,7/17/2017,01:15:00 PM,20,GateIn,Full,EXPORT,92406,Slot54
917780343,7/17/2017,01:15:00 PM,40,GateIn,Full,EXPORT,92402,Slot54
-1626676763,7/17/2017,01:15:00 PM,40,GateIn,Full,EXPORT,90670,Slot54
1836305502,7/17/2017,01:15:00 PM,40,GateIn,Full,EXPORT,91030,Slot54
-1809835646,7/17/2017,01:15:00 PM,40,GateIn,Empty,EXPORT,92270,Slot54
514305396,7/17/2017,01:15:00 PM,40,GateIn,Full,EXPORT,91114,Slot54
-67076756,7/17/2017,01:15:00 PM,40,GateIn,Empty,EXPORT,93534,Slot54
-1429627993,7/17/2017,01:15:00 PM,40,GateIn,Empty,EXPORT,90888,Slot54
-2053565519,7/17/2017,01:15:00 PM,40,GateIn,Empty,EXPORT,92415,Slot54
-1524203877,7/17/2017,01:15:00 PM,40,GateIn,Empty,EXPORT,91020,Slot54
-749811385,7/17/2017,01:15:00 PM,40,GateIn,Empty,EXPORT,90081,Slot54
-237168240,7/17/2017,01:15:00 PM,40,GateIn,Full,EXPORT,91387,Slot54
1807108254,7/17/2017,01:15:00 PM,40,GateIn,Empty,EXPORT,92352,Slot54
1914917744,7/17/2017,01:15:00 PM,40,GateIn,Empty,EXPORT,92352,Slot54
1538030190,7/17/2017,01:15:00 PM,45,GateIn,Empty,EXPORT,90807,Slot54
-328780888,7/17/2017,01:15:00 PM,20,GateIn,Full,EXPORT,91801,Slot54
1734957845,7/17/2017,01:15:00 PM,45,GateIn,Empty,EXPORT,92264,Slot54
-607166558,7/17/2017,01:15:00 PM,20,GateIn,Empty,EXPORT,91497,Slot54
1049822936,7/17/2017,01:15:00 PM,40,GateIn,Empty,EXPORT,93584,Slot54
-895864276,7/17/2017,01:15:00 PM,40,GateIn,Full,EXPORT,93563,Slot54
733817696,7/17/2017,01:15:00 PM,40,GateIn,Full,EXPORT,92255,Slot54
156365427,7/17/2017,01:15:00 PM,20,GateIn,Empty,EXPORT,90402,Slot54
-2064968110,7/17/2017,01:15:00 PM,40,GateIn,Empty,EXPORT,92850,Slot54
1858850958,7/17/2017,01:15:00 PM,40,GateIn,Full,EXPORT,92706,Slot54
-1155488088,7/17/2017,01:15:00 PM,40,GateIn,Full,EXPORT,90662,Slot54
1848508312,7/17/2017,01:15:00 PM,40,GateIn,Empty,EXPORT,91365,Slot54
-1376332290,7/17/2017,01:15:00 PM,45,GateIn,Empty,EXPORT,92710,Slot54
754139663,7/17/2017,01:15:00 PM,40,GateIn,Empty,EXPORT,91786,Slot54
-1846834299,7/17/2017,01:15:00 PM,20,GateIn,Empty,EXPORT,90746,Slot54
-940183483,7/17/2017,01:15:00 PM,40,GateIn,Empty,EXPORT,91362,Slot54
989026004,7/17/2017,01:15:00 PM,40,GateIn,Empty,EXPORT,91506,Slot54
-1785005069,7/17/2017,01:15:00 PM,40,GateIn,Full,EXPORT,93094,Slot54
-90293731,7/17/2017,01:15:00 PM,40,GateIn,Empty,EXPORT,92567,Slot54
469038012,7/17/2017,01:15:00 PM,40,GateIn,Empty,EXPORT,91784,Slot54
1424415939,7/17/2017,01:15:00 PM,40,GateIn,Empty,EXPORT,91365,Slot54
1705699121,7/17/2017,01:15:00 PM,40,GateIn,Empty,EXPORT,91793,Slot54
-1143090227,7/17/2017,01:15:00 PM,40,GateIn,Empty,EXPORT,93034,Slot54
1869278644,7/17/2017,01:15:00 PM,40,GateIn,Empty,EXPORT,91107,Slot54
-1680389550,7/17/2017,01:15:00 PM,40,GateIn,Empty,EXPORT,93002,Slot54
-1031519286,7/17/2017,01:15:00 PM,45,GateIn,Empty,EXPORT,92859,Slot54
-1961410007,7/17/2017,01:15:00 PM,40,GateIn,Full,EXPORT,92339,Slot54
333239994,7/17/2017,01:15:00 PM,40,GateIn,Empty,EXPORT,92401,Slot54
-886968454,7/17/2017,01:15:00 PM,20,GateIn,Full,EXPORT,92655,Slot54
-88790742,7/17/2017,01:15:00 PM,20,GateIn,Full,EXPORT,92593,Slot54
259104890,7/17/2017,01:15:00 PM,40,GateIn,Full,EXPORT,90272,Slot54
-922293272,7/17/2017,01:15:00 PM,20,GateIn,Empty,EXPORT,91767,Slot54
-1533445685,7/17/2017,01:15:00 PM,40,GateIn,Empty,EXPORT,92850,Slot54
-1785684150,7/17/2017,01:15:00 PM,40,GateIn,Empty,EXPORT,91758,Slot54
1272456460,7/17/2017,01:15:00 PM,40,GateIn,Empty,EXPORT,93586,Slot54
-1824316652,7/17/2017,01:15:00 PM,40,GateIn,Empty,EXPORT,90264,Slot54
-1951525280,7/17/2017,01:30:00 PM,40,GateIn,Empty,EXPORT,90053,Slot55
-320613948,7/17/2017,01:30:00 PM,40,GateIn,Empty,EXPORT,90610,Slot55
-988307731,7/17/2017,01:30:00 PM,20,GateIn,Empty,EXPORT,92856,Slot55
1475977525,7/17/2017,01:30:00 PM,40,GateIn,Empty,EXPORT,91716,Slot55
-453437883,7/17/2017,01:30:00 PM,40,GateIn,Empty,EXPORT,91804,Slot55
-1114193504,7/17/2017,01:30:00 PM,40,GateIn,Empty,EXPORT,90025,Slot55
-117917290,7/17/2017,01:30:00 PM,40,GateIn,Empty,EXPORT,90623,Slot55
1551430843,7/17/2017,01:30:00 PM,40,GateIn,Empty,EXPORT,91723,Slot55
1790192994,7/17/2017,01:30:00 PM,40,GateIn,Empty,EXPORT,91115,Slot55
-183395975,7/17/2017,01:30:00 PM,40,GateIn,Empty,EXPORT,92412,Slot55
439465295,7/17/2017,01:30:00 PM,20,GateIn,Empty,EXPORT,91392,Slot55
1963248195,7/17/2017,01:30:00 PM,40,GateIn,Empty,EXPORT,92413,Slot55
-1450492603,7/17/2017,01:30:00 PM,40,GateIn,Empty,EXPORT,93030,Slot55
-122072312,7/17/2017,01:30:00 PM,20,GateIn,Empty,EXPORT,90305,Slot55
-605604505,7/17/2017,01:30:00 PM,40,GateIn,Empty,EXPORT,92515,Slot55
770128737,7/17/2017,01:30:00 PM,40,GateIn,Empty,EXPORT,91740,Slot55
-1061878260,7/17/2017,01:30:00 PM,20,GateIn,Empty,EXPORT,91711,Slot55
1173616161,7/17/2017,01:30:00 PM,40,GateIn,Empty,EXPORT,92423,Slot55
-848555233,7/17/2017,01:30:00 PM,40,GateIn,Full,EXPORT,90067,Slot55
1407077248,7/17/2017,01:30:00 PM,40,GateIn,Empty,EXPORT,91403,Slot55
